No,Lat,Long,NRE,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
516,1.9,-67.1,52.2545455,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
517,1.9,-67.1,58.6219512,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
518,1.9,-67.1,52.5675676,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
519,1.9,-67.1,48.208,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
520,1.9,-67.1,45.4,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
521,1.9,-67.1,48.3076923,26.28056,46.76192,3463,25.72412,25611,1332.469,0.75,170.0583,33.01667,20.56667,0.0838,1.29,3.7,60,27,13,29,15.7,1.1,400,116.521,19.276,0.1697393,8783,0.6402875,0.819,0.02430037,0.3390923,9.35028,16.25388,1.150576,57.2787,11.56356,0.1852902,0.8312202
522,-43,170,63.373913,11.19251,326.6288,2947,25.74793,26889,568.5983,0.3916667,165.7333,15.75,6.633333,0.07099999,1.27,5,69,19,10,37,11.4,1,600,264.539,25.3685,NaN,5074,1.986923,0.768,0.007343393,0.35552,8.932288,12.72704,1.029472,NaN,NaN,0.1403858,0.844412
523,-43,170,53.8423913,11.19251,326.6288,2947,25.74793,26889,568.5983,0.3916667,165.7333,15.75,6.633333,0.07099999,1.27,5,69,19,10,37,11.4,1,600,264.539,25.3685,NaN,5074,1.986923,0.768,0.007343393,0.35552,8.932288,12.72704,1.029472,NaN,NaN,0.1403858,0.844412
524,-38.6,176.9,62.9927007,9.385718,379.9544,1805,18.19035,16956,661.7416,0.375,164.6917,14.70833,5.108333,0.1212,1.05,5.7,66,26,7,29,17.9,1,500,186.218,22.5021,0.1271619,10281,1.849532,0.837,0.009468618,0.3649554,8.449499,14.61989,1.294588,59.4101,12.31061,0.1648337,0.7727064
525,-38.6,176.9,41.8736264,9.385718,379.9544,1805,18.19035,16956,661.7416,0.375,164.6917,14.70833,5.108333,0.1212,1.05,5.7,66,26,7,29,17.9,1,500,186.218,22.5021,0.1271619,10281,1.849532,0.837,0.009468618,0.3649554,8.449499,14.61989,1.294588,59.4101,12.31061,0.1648337,0.7727064
526,-38.6,176.9,61.6610169,9.385718,379.9544,1805,18.19035,16956,661.7416,0.375,164.6917,14.70833,5.108333,0.1212,1.05,5.7,66,26,7,29,17.9,1,500,186.218,22.5021,0.1271619,10281,1.849532,0.837,0.009468618,0.3649554,8.449499,14.61989,1.294588,59.4101,12.31061,0.1648337,0.7727064
527,50.4,-3.7,59.6518828,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
528,50.4,-3.7,56.9756098,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
529,50.4,-3.7,66.4,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
530,50.4,-3.7,70.1192453,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
531,50.4,-3.7,62.0292683,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
532,50.4,-3.7,62.0123711,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
533,50.4,-3.7,49.6482759,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
534,50.4,-3.7,49.3873418,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
535,50.4,-3.7,63.4576271,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
536,50.4,-3.7,63.52,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
537,50.4,-3.7,64.5470588,10.56874,383.6158,983,30.95982,12019,711.3592,0.275,125.075,14.1,7.866667,0.1307,0.98,5,30,44,26,36,63.3,1.7,600,105.204,17.8618,NaN,13200,NaN,NaN,0.04086375,0.3111953,12.40316,8.661036,1.309192,NaN,NaN,0.881751,0.1192598
538,3.3,-61.3,46.9109948,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
539,3.3,-61.3,49.4387352,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
540,3.3,-61.3,54.3316062,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
541,3.3,-61.3,54.9577465,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
542,3.3,-61.3,47.8514286,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
543,3.3,-61.3,48.9558824,27.19299,69.9912,1862,68.43017,11602,1520.431,1.158333,184.2333,32.85833,22.525,0.0735,1.27,4.3,53,18,29,33,13.1,1.3,400,71.4501,20.1971,0.1700479,3618,1.12976,0.626,0.01874962,0.2898436,12.53287,16.56516,1.282123,70.80673,26.93825,0.03166263,0.8397716
544,45.4,-75.7,62.1004739,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
545,45.4,-75.7,26.5581028,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
546,45.4,-75.7,71.2631579,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
547,45.4,-75.7,63.954023,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
548,45.4,-75.7,63.6469274,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
549,45.4,-75.7,39.7922652,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
550,45.4,-75.7,56.9852941,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
551,45.4,-75.7,32.9520362,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
552,45.4,-75.7,74.9686747,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
553,45.4,-75.7,22.5296443,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
554,45.4,-75.7,68.0327869,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
555,45.4,-75.7,59.8,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
556,45.4,-75.7,72.0625,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
557,45.4,-75.7,77.8723404,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
558,45.4,-75.7,72.8987654,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
559,45.4,-75.7,79.9219858,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
560,45.4,-75.7,59.0980392,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
561,45.4,-75.7,69.4672131,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
562,45.4,-75.7,45.8474227,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
563,45.4,-75.7,57.5578947,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
564,45.4,-75.7,62.3076923,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
565,45.4,-75.7,50.2623656,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
566,45.4,-75.7,63.9140625,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
567,45.4,-75.7,59.1835052,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
568,45.4,-75.7,56.7272727,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
569,45.4,-75.7,61.5538462,5.791198,1150.017,900,14.24902,9442,621.2015,0.4083333,148.575,11.04167,1.35,0.3033,1.22,6.2,41,39,19,43,26.5,1.3,700,102.193,11.5284,0.187885,6083,1.610748,0.396,0.08676763,0.3009175,13.65927,3.243348,NaN,NaN,NaN,0.6818386,0.3168581
570,-2,-54,35.7473684,26.105,59.8625,1721,68.51918,12397,1404.87,0.675,179.8583,30.91667,22.23333,0.0937,1.28,3.5,50,14,36,30,17.3,1,400,84.7562,13.0849,0.1485059,9271,1.556746,0.83,0.0220278,0.3022811,12.93336,16.62066,1.119299,69.24779,16.79197,0.02114947,0.8777367
571,-2,-54,53.737931,26.105,59.8625,1721,68.51918,12397,1404.87,0.675,179.8583,30.91667,22.23333,0.0937,1.28,3.5,50,14,36,30,17.3,1,400,84.7562,13.0849,0.1485059,9271,1.556746,0.83,0.0220278,0.3022811,12.93336,16.62066,1.119299,69.24779,16.79197,0.02114947,0.8777367
572,-2,-54,62.75,26.105,59.8625,1721,68.51918,12397,1404.87,0.675,179.8583,30.91667,22.23333,0.0937,1.28,3.5,50,14,36,30,17.3,1,400,84.7562,13.0849,0.1485059,9271,1.556746,0.83,0.0220278,0.3022811,12.93336,16.62066,1.119299,69.24779,16.79197,0.02114947,0.8777367
573,-2,-54,39.3333333,26.105,59.8625,1721,68.51918,12397,1404.87,0.675,179.8583,30.91667,22.23333,0.0937,1.28,3.5,50,14,36,30,17.3,1,400,84.7562,13.0849,0.1485059,9271,1.556746,0.83,0.0220278,0.3022811,12.93336,16.62066,1.119299,69.24779,16.79197,0.02114947,0.8777367
574,-2,-54,34.8617021,26.105,59.8625,1721,68.51918,12397,1404.87,0.675,179.8583,30.91667,22.23333,0.0937,1.28,3.5,50,14,36,30,17.3,1,400,84.7562,13.0849,0.1485059,9271,1.556746,0.83,0.0220278,0.3022811,12.93336,16.62066,1.119299,69.24779,16.79197,0.02114947,0.8777367
575,4.5,9.2,56.4053812,18.9259,111.9737,2783,55.10645,22640,1076.769,0.4666667,168.9833,25.66667,17.24167,0.2095,1.19,7.6,40,38,21,50,27.9,1.4,NaN,310.332,43.0772,0.153258,5460,2.729475,0.804,0.08074141,0.2996156,11.58125,16.07038,1.286042,51.81408,11.38647,0.03060729,0.8873808
576,4.5,9.2,46.7317073,18.9259,111.9737,2783,55.10645,22640,1076.769,0.4666667,168.9833,25.66667,17.24167,0.2095,1.19,7.6,40,38,21,50,27.9,1.4,NaN,310.332,43.0772,0.153258,5460,2.729475,0.804,0.08074141,0.2996156,11.58125,16.07038,1.286042,51.81408,11.38647,0.03060729,0.8873808
577,7.1,38.6,42.439759,14.96041,84.36969,1018,54.58424,6095,804.1353,0.7166666,225.7083,22.2,8.591666,0.2088,1.33,6.4,31,30,39,25,16.9,1.4,NaN,75.0452,10.1722,0.1246709,7737,1.353533,0.638,0.05074734,0.2924248,13.22971,6.199351,NaN,53.62768,16.85521,0.2486367,0.5902676
578,44.6,142.3,48.0913242,4.84225,1003.939,1147,32.91498,14856,608.7026,0.275,135.8,9.041667,2.091667,0.2648,1.22,6.2,32,40,27,32,55.3,4,NaN,115.468,21.8702,0.1897341,7260,1.444301,0.435,0.0371905,0.3166841,13.92386,17.69998,1.309869,70.62155,19.01249,0.794817,0.1704681
579,19.4,-155.2,69.6432432,22.20012,134.0484,2132,28.91928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3162634,11.33943,2.28206,NaN,NaN,NaN,0.1529654,0.7916881
580,20,-155.2,62.5641026,16.12837,113.7687,2253,29.55264,16419,830.0198,0.4666667,198.925,22.3,14.04167,0.3711,0.68,4.9,29,42,28,41,86,3.9,1100,0,0,0.1740821,17587,2.079677,NaN,0.006004679,0.3527284,8.728773,15.01494,1.411053,56.21432,15.35867,0.1529654,0.7916881
581,22.1,-159.7,78.2340426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1321959,0.8239169
582,19.6,-156,71.2,16.87062,146.4595,1176,36.6811,6597,824.2421,0.4083333,212.775,20.075,11.51667,0.3308,0.97,5.7,53,33,13,32,119.9,6.5,NaN,0,0,0.1814995,1014,1.631182,NaN,0.006004679,0.3132122,9.102642,12.3657,1.204944,38.85625,11.99972,0.1529654,0.7916881
583,22,-159.4,69.2885246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.008610634,NaN,NaN,NaN,NaN,NaN,NaN,0.1218698,0.8023098
584,19.3,-155.3,33.8181818,22.20012,134.0484,2132,28.91928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3162634,11.33943,2.28206,NaN,NaN,NaN,0.1529654,0.7916881
585,19.3,-155.3,31.75,22.20012,134.0484,2132,28.91928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,NaN,NaN,0.006004679,0.3162634,11.33943,2.28206,NaN,NaN,NaN,0.1529654,0.7916881
586,24.6,117.9,77.1137725,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
587,24.6,117.9,72.6899827,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
588,24.6,117.9,76.7062746,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
589,24.6,117.9,76.2212347,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
590,24.6,117.9,66.9400945,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
591,24.6,117.9,69.5985853,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
592,24.6,117.9,71.739503,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
593,24.6,117.9,72.2958563,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
594,24.6,117.9,76.9088213,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
595,24.6,117.9,69.9515222,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
596,24.6,117.9,74.0731134,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
597,24.6,117.9,76.5,20.02824,587.7468,1232,59.09325,8764,955.6853,0.7,182.3083,24.54167,17.90833,0.0963,1.11,5.8,42,42,16,34,16.4,1.5,400,20.2604,4.33008,0.1634129,5494,1.399905,0.53,0.1043738,0.3210757,10.99823,12.05622,1.124735,66.59962,21.34676,0.6233202,0.3436112
598,6.9,80.8,35.5652174,20.03173,70.21243,2532,30.18265,17418,1286.19,0.6166667,206.85,26.73333,17.60833,0.1027,1.28,5.3,48,31,21,34,16,1.3,500,67.2473,12.0444,0.169305,7203,2.222186,0.732,0.02834315,0.3327128,10.19569,15.86847,1.447417,62.36502,14.99644,0.08844064,0.8007885
599,6.9,80.8,38.7142857,20.03173,70.21243,2532,30.18265,17418,1286.19,0.6166667,206.85,26.73333,17.60833,0.1027,1.28,5.3,48,31,21,34,16,1.3,500,67.2473,12.0444,0.169305,7203,2.222186,0.732,0.02834315,0.3327128,10.19569,15.86847,1.447417,62.36502,14.99644,0.08844064,0.8007885
